date,pm2_5,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,wind_direction,pressure,aqi,day_of_week,month,aqi_t-1,aqi_t-2,aqi_t-3,7_day_avg_aqi,14_day_avg_aqi,aqi_tomorrow
2024-08-12,1.0,6.948378290358581,16.283887879657904,1.7621906235486655,253.14693135346155,33.00088676924496,26.94345919681807,44.67539381281388,3.23915819872889,78,1013.1735687437628,26,0,8,20.0,38.0,86.0,37.0,46.714285714285715,41.0
2024-08-13,1.0,14.975826241650703,20.16922415293875,2.678228597376866,269.5301317812633,35.47077687784909,31.530393778141192,42.936596113595144,8.676793223698176,71,1003.1574789328097,41,1,8,26.0,20.0,38.0,40.0,46.857142857142854,92.0
2024-08-14,21.54865659210656,40.44481658457313,19.917769550225255,3.468107642831034,208.55729767807026,36.15224259361846,28.358220571745548,46.25900443391832,9.113907123482708,262,1016.2748779211084,92,2,8,41.0,26.0,20.0,47.857142857142854,50.357142857142854,31.0
2024-08-15,1.0,5.0,9.231684683812992,3.989451214837346,245.90135051516785,32.78895756029488,24.831565129421527,46.11419741900435,3.3194138532997237,190,1017.0539932279586,31,3,8,92.0,41.0,26.0,47.714285714285715,49.785714285714285,60.0
2024-08-16,9.399803768466809,26.308018473630515,16.73121655150542,2.9215864137808683,238.7358053191476,41.79143432257671,25.815917510046255,56.73083241292596,1.7624943046938535,62,1008.0306866258258,60,4,8,31.0,92.0,41.0,44.0,42.5,24.0
2024-08-17,1.0,5.0,10.126151090865939,3.207179541089365,165.17259782386827,23.220631315703542,29.895291797591174,67.15758411711792,7.416867846288035,11,1015.1009577144749,24,5,8,60.0,31.0,92.0,42.0,42.0,32.0
2024-08-18,1.195723812264096,7.606557091818688,10.825826220017248,2.836108111828889,180.39297713163097,38.969612521824445,25.557740518518997,41.646211890662165,3.1825573990392133,140,1008.717508812954,32,6,8,24.0,60.0,31.0,43.714285714285715,42.214285714285715,29.0
2024-08-19,1.0,5.0,13.805150899372354,3.829788911218157,272.4137141284519,28.62892297696745,28.288261896651353,32.157839255883545,6.654629644477486,253,1013.4883518837416,29,0,8,32.0,24.0,60.0,44.142857142857146,40.57142857142857,29.0
2024-08-20,1.0,5.0,15.352765889661606,3.178574499672135,247.33442569541688,41.15710767847636,27.663383795031525,45.28548761897169,1.6735516273924762,42,1006.6775079652251,29,1,8,29.0,32.0,24.0,42.42857142857143,41.214285714285715,30.0
2024-08-21,1.0,12.39264584860239,15.454222188216056,2.809113154140434,254.10972855120042,28.623092907766758,25.457419065668507,73.06838384370893,7.00272016904634,16,1004.0344677373271,30,2,8,29.0,29.0,32.0,33.57142857142857,40.714285714285715,38.0
2024-08-22,1.0,5.0,13.26314472795323,2.3769439321118475,252.28617506118496,49.915143060047214,33.72740780884085,35.09955041588226,2.4459021572964224,62,1011.0859140519351,38,3,8,30.0,29.0,29.0,34.57142857142857,41.142857142857146,28.0
2024-08-23,1.0,5.0,12.310897356524457,2.8310444651434667,250.03607012712828,29.203038357640178,29.078526203713654,61.85190495258385,6.458402909087434,252,1012.3813552686258,28,4,8,38.0,30.0,29.0,30.0,37.0,32.0
2024-08-24,1.0,11.48815541933596,9.557739066499083,3.463555592873781,159.7492030720305,33.151677368418454,20.980408341098958,66.28680397021493,4.513787194846582,291,1011.011601531927,32,5,8,28.0,38.0,30.0,31.142857142857142,36.57142857142857,49.0
2024-08-25,1.0,8.781965519534737,10.991944455359207,3.1072487689250297,190.51822442412046,36.423786212032994,27.492175213178058,40.718029976331024,2.7816110946845236,7,1007.0798472088873,49,6,8,32.0,28.0,38.0,33.57142857142857,38.642857142857146,34.0
2024-08-26,1.0,21.460183179796545,16.796989025052792,3.2884397401489487,255.90390736317673,33.58175708615321,24.822374700464998,53.27864344162026,3.656410189446981,324,1011.0005046893443,34,0,8,49.0,32.0,28.0,34.285714285714285,39.214285714285715,42.0
2024-08-27,1.0,20.669482730121878,17.56004693202044,5.319402210941459,257.89762980005156,32.99638857271478,29.237938646524007,61.66499690802337,6.3164619191389235,89,1014.3464737629037,42,1,8,34.0,49.0,32.0,36.142857142857146,39.285714285714285,12.0
2024-08-28,1.0,7.160387686244232,13.517429930799262,3.103659693154529,233.86980741948835,28.022770910447814,24.17400135679275,44.12172191172875,4.725376435010544,207,1012.7755348493873,12,2,8,42.0,34.0,49.0,33.57142857142857,33.57142857142857,42.0
2024-08-29,1.632387486092501,15.23426932115616,15.85153370190821,1.9650166916498093,240.8155920402152,31.786551328405885,26.07633780796494,44.92602749499392,6.0026827256218045,291,1013.9125051529961,42,3,8,12.0,42.0,34.0,34.142857142857146,34.357142857142854,23.0
2024-08-30,1.0,15.246412784397258,17.887507775859895,4.228314257732342,246.47731604578445,23.869086379973428,27.802589982899715,40.2818958690637,12.039829663824822,283,1009.6494239977288,23,4,8,42.0,12.0,42.0,33.42857142857143,31.714285714285715,32.0
2024-08-31,1.0,8.512605709877983,12.947749279802668,1.3728664196118368,153.52225429171608,41.13116934730462,28.750111582143642,35.477376901999506,2.050080773629293,117,1018.8585895735808,32,5,8,23.0,42.0,12.0,33.42857142857143,32.285714285714285,18.0
2024-09-01,1.0,5.0,10.376451006323803,1.582954930623529,151.3675194472325,23.264216482537417,22.415351411081897,42.29954884379898,10.060393583194942,348,1007.1191333172261,18,6,9,32.0,23.0,42.0,29.0,31.285714285714285,39.0
2024-09-02,1.0,11.438507753459712,14.337204825181162,3.2153095379655965,237.98504138722865,36.806837600189205,24.874348815401888,35.32342292467649,4.721742800128992,174,1015.4378014854336,39,0,9,18.0,32.0,23.0,29.714285714285715,32.0,36.0
2024-09-03,2.220858211197423,12.46705894272558,15.573372701509177,3.5190755732854537,260.4504153288478,39.77876893296305,24.312886745560377,48.18439130981207,2.8593890291480673,75,1018.9094554647999,36,1,9,39.0,18.0,32.0,28.857142857142858,32.5,56.0
2024-09-04,11.898994432163029,25.669669163391447,11.550877581307784,1.4585960861147091,236.93725220140118,30.19892835378704,23.63590492638063,40.482315226223264,2.304452652118974,100,1015.4045404637445,56,2,9,36.0,39.0,18.0,35.142857142857146,34.357142857142854,55.0
2024-09-05,1.0,13.711584340822426,14.419171466893475,2.244743497165857,229.6238960481857,42.82689683154214,30.7487671062498,46.96347556478258,4.0773195709410395,150,1011.9873788646759,55,3,9,56.0,36.0,39.0,37.0,35.57142857142857,31.0
2024-09-06,1.0,7.746351964972006,17.23375919541939,2.007636348110796,233.7062869352466,24.62833411965986,26.5222456145022,31.17992073071263,7.105186824261749,269,1010.3585147666851,31,4,9,55.0,56.0,36.0,38.142857142857146,35.785714285714285,23.0
2024-09-07,1.0,5.740012262104285,11.848088971831773,2.1311502097721786,168.62520607596562,33.73446521505281,21.377972047153392,52.619816298567876,4.204794575572386,70,1018.1804382552313,23,5,9,31.0,55.0,56.0,36.857142857142854,35.142857142857146,29.0
2024-09-08,1.0,12.04541485174916,9.932438030835833,4.357065969841512,170.04597452051854,31.00029530456499,27.766003975622084,54.45228762827821,9.54080119963135,179,1005.8851253736916,29,6,9,23.0,31.0,55.0,38.42857142857143,33.714285714285715,52.0
2024-09-09,1.0,13.42985046284438,15.6531546032615,3.869993129718691,293.3104290441311,32.172797275844566,31.229195662124802,24.448045743223048,2.169316530361838,123,1008.1493786981018,52,0,9,29.0,23.0,31.0,40.285714285714285,35.0,28.0
2024-09-10,1.0,5.616775280499735,12.526048979127937,2.69241594152877,271.09241256974633,36.030066933870216,27.80899085839208,49.83607026927968,4.454681323660329,292,1011.0122111725414,28,1,9,52.0,29.0,23.0,39.142857142857146,34.0,31.0
2024-09-11,1.1840488504780187,16.416526330672433,17.110476444675072,2.068904078581707,270.49548224563455,30.064275727404723,20.00095703722255,62.27621140612165,2.3960062237144926,284,1019.18826878756,31,2,9,28.0,52.0,29.0,35.57142857142857,35.357142857142854,35.0
2024-09-12,7.005664299481012,11.656090760341128,14.76653569159058,1.384273100790679,273.37160728546763,26.50519967313473,22.952485624906195,36.42734700063485,5.375308358075572,194,1014.8988381802045,35,3,9,31.0,28.0,52.0,32.714285714285715,34.857142857142854,29.0
2024-09-13,1.0,8.609432706421783,14.172145644911586,5.529472760963227,230.023582613319,38.720716986785185,28.05073684725541,62.700355444749334,6.982756096342781,227,1008.1597712074488,29,4,9,35.0,31.0,28.0,32.42857142857143,35.285714285714285,23.0
2024-09-14,1.0,10.209957319011956,9.740379944203887,3.654856934918343,157.88689539017864,28.860940596365808,21.970551191299872,53.20491449801052,3.631403102324662,274,1011.4484614730754,23,5,9,29.0,35.0,31.0,32.42857142857143,34.642857142857146,32.0
2024-09-15,5.898229599580886,15.66622583611168,10.367922879510298,1.9091639962904385,159.5038159185232,34.35375610641705,25.267361051003352,40.31620091691424,1.2188320591969246,105,1009.9283842795186,32,6,9,23.0,29.0,35.0,32.857142857142854,35.642857142857146,21.0
2024-09-16,1.0,8.674697632244037,13.656367065204126,3.895413162574099,276.6901226667568,33.833617883239945,26.10098181232766,46.39181831725911,4.9504281777651,20,1009.4510550388324,21,0,9,32.0,23.0,29.0,28.428571428571427,34.357142857142854,34.0
2024-09-17,1.0,20.85537241154057,16.97442910800769,2.6244941946189027,239.05616422235016,31.733881855149974,20.836345892563426,55.16509617893551,5.575429060261901,63,1017.8944477927839,34,1,9,21.0,32.0,23.0,29.285714285714285,34.214285714285715,35.0
2024-09-18,1.0,7.245579554805507,13.814149355951457,2.3547751555707865,224.97287635521425,29.68522273735448,23.277547058521936,49.12128038486315,5.485714652941622,164,1006.1412843536825,35,2,9,34.0,21.0,32.0,29.857142857142858,32.714285714285715,38.0
2024-09-19,1.0,23.70610861235957,19.778892288082144,3.3790877078566246,241.38007599560373,24.217699323436328,13.570282802038085,58.602418523444655,8.313586431026932,26,1021.0439042786719,38,3,9,35.0,34.0,21.0,30.285714285714285,31.5,42.0
2024-09-20,2.6217437477046426,16.118249520212224,19.395631510444144,1.8762045410360035,245.22788936570745,34.76609653108894,20.0579074853554,40.76431032652864,2.623405178010557,310,1017.1411484509231,42,4,9,38.0,35.0,34.0,32.142857142857146,32.285714285714285,147.0
2024-09-21,37.91089573205326,67.32661928463986,8.62775867130554,2.289015334690731,178.75778583172388,17.43065440833143,22.209423738555426,50.58889637108307,6.297218655903841,284,1018.4543083530185,147,5,9,42.0,38.0,35.0,49.857142857142854,41.142857142857146,41.0
2024-09-22,1.0,13.881201766938329,10.646378965801489,2.8884803463101765,178.51331428996858,20.396378925238906,19.05895720609761,36.3333764279014,8.135634681402761,147,1010.6853024398737,41,6,9,147.0,42.0,38.0,51.142857142857146,42.0,43.0
2024-09-23,1.0,24.14963874625976,13.048030135991414,2.1175810086577314,233.43638872252984,36.455303196701635,27.533888839074976,45.12079496697551,1.8417315851998974,280,1012.2502964046045,43,0,9,41.0,147.0,42.0,54.285714285714285,41.357142857142854,22.0
2024-09-24,1.0,6.53203498034276,14.020057310434165,3.798258245219752,263.7131278502742,29.053049884473047,18.179797670927456,41.87102474988838,5.2583953462773545,325,1005.8342409273764,22,1,9,43.0,41.0,147.0,52.57142857142857,40.92857142857143,23.0
2024-09-25,2.986391645946833,8.877497874238305,21.007282402934393,6.920813024647133,237.21612932499684,18.437669232759827,20.982923242215172,42.15323895299474,3.4830560527611722,318,1010.376687964666,23,2,9,22.0,43.0,41.0,50.857142857142854,40.357142857142854,44.0
2024-09-26,1.0,7.725669017140395,14.077285748652603,1.8642352841433343,246.87447326589916,44.3129695152054,22.527430886256237,61.09721630897626,4.302682491592131,163,1015.4682742382157,44,3,9,23.0,22.0,43.0,51.714285714285715,41.0,34.0
2024-09-27,1.0,11.660715734822805,16.080678111232288,1.1822712207576203,263.7354814100671,35.688674944613986,26.290548765134112,57.767826823375636,5.332596361309568,223,1019.4803153089069,34,4,9,44.0,23.0,22.0,50.57142857142857,41.357142857142854,22.0
2024-09-28,1.2780990431640924,5.0,11.636774717417383,0.9991302946749666,166.0145003447792,29.467393614997412,17.490079403717303,57.34634150721312,3.5127026183765913,271,1007.4642159159878,22,5,9,34.0,44.0,23.0,32.714285714285715,41.285714285714285,27.0
2024-09-29,1.0,11.61169619659304,8.398678317785194,2.521278033849447,167.02908006986405,41.2067085453089,25.117561385850053,36.518091660349185,3.196786096977912,145,1011.1724703150737,27,6,9,22.0,34.0,44.0,30.714285714285715,40.92857142857143,37.0
2024-09-30,1.0,19.96773566706836,12.434713576772385,1.9511475856522305,261.83336099386264,42.07090845533377,21.488691152257513,46.09156992692322,4.55887648702358,355,1012.2435038988374,37,0,9,27.0,22.0,34.0,29.857142857142858,42.07142857142857,39.0
2024-10-01,1.3806654257907192,12.828035091809967,11.381932885775644,3.015996381971867,232.8453364678996,35.12472063500068,18.34295582138196,62.95949908910085,2.6022514966979404,29,1006.0210539890376,39,1,10,37.0,27.0,22.0,32.285714285714285,42.42857142857143,23.0
2024-10-02,1.5014006557974575,10.788673688819802,12.342087798306668,2.904609146081282,242.30415952791859,38.8402346686463,22.502900494006763,50.16571888939566,2.6041008059448116,44,1015.956746208792,23,2,10,39.0,37.0,27.0,32.285714285714285,41.57142857142857,35.0
2024-10-03,1.0,8.409197756581863,6.449909672048452,1.219439804550005,261.1148435608578,28.445639145917042,21.5425465848924,72.42202210737075,6.294565496212526,274,1009.380048341287,35,3,10,23.0,39.0,37.0,31.0,41.357142857142854,39.0
2024-10-04,3.170933882617149,19.248959346683545,16.633747202380885,1.0969768578950296,291.0818488287195,30.685858520143626,18.973214160858248,54.446571313514596,2.5233893611388223,33,1012.0230482441149,39,4,10,35.0,23.0,39.0,31.714285714285715,41.142857142857146,35.0
2024-10-05,4.205439696877949,12.178995679126686,14.813807066637747,3.1517776284996613,183.47566306667846,24.889863828554486,20.811539028627987,51.514721650586324,6.253593449548931,140,1010.7402531404406,35,5,10,39.0,35.0,23.0,33.57142857142857,33.142857142857146,36.0
2024-10-06,6.037172514701911,28.28773837504911,10.810423551976706,2.9087237682126625,181.61695668186013,22.81691486593847,19.274281539460027,47.271694588244976,5.647966938037892,317,1009.0533074714016,36,6,10,35.0,39.0,35.0,34.857142857142854,32.785714285714285,49.0
2024-10-07,4.347285586152225,26.187727117800122,10.751193421978178,2.19699606169264,260.6160316734546,30.207444617327873,20.598736438025075,51.036040828810286,1.8909826897297988,220,1012.9647750725973,49,0,10,36.0,35.0,39.0,36.57142857142857,33.214285714285715,28.0
2024-10-08,1.0,12.783753993308938,13.071670851300155,1.1869989219745873,228.53619451865902,26.114459861859217,22.072461992450027,47.43907063996954,3.193819940257258,355,1011.9219521071599,28,1,10,49.0,36.0,35.0,35.0,33.642857142857146,30.0
2024-10-09,1.0,11.442424559616775,13.623369464925009,3.440771196822838,252.31193477359815,27.14499689537198,24.671980479549177,54.745096527111315,8.142153489894833,21,1011.1407105886067,30,2,10,28.0,49.0,36.0,36.0,34.142857142857146,55.0
2024-10-10,4.271403610391866,21.560404456795595,11.947245668359873,5.134332130553052,249.40467023327196,20.283355235750207,16.028369101248128,61.552838617321775,2.74400143941091,179,1009.3576918915983,55,3,10,30.0,28.0,49.0,38.857142857142854,34.92857142857143,44.0
2024-10-11,1.0,16.973992511136625,17.58054791518547,3.1236157345595252,256.43169080745514,36.400155267422925,25.968877793923497,39.155666497958755,3.553019725622953,328,1014.5976233539147,44,4,10,55.0,30.0,28.0,39.57142857142857,35.642857142857146,17.0
2024-10-12,1.0,7.470041344702922,12.201546093188199,1.779376558141189,176.63111273466217,22.181926076619607,13.541603827774566,39.916868550534936,5.646469296925556,230,1021.2680863424614,17,5,10,44.0,55.0,30.0,37.0,35.285714285714285,18.0
2024-10-13,1.0,8.86722433431649,8.073551232982915,2.7795139736216825,180.31579548383957,25.8054008596368,18.770779922558617,32.252556307687726,6.630599713562352,37,1013.6994361641956,18,6,10,17.0,44.0,55.0,34.42857142857143,34.642857142857146,34.0
2024-10-14,1.0,5.0,17.175243133342523,1.3729242574513485,243.77065610201598,28.116957416094934,20.819584121281736,54.67012120848457,3.952034687220327,69,1017.9805910745556,34,0,10,18.0,17.0,44.0,32.285714285714285,34.42857142857143,59.0
2024-10-15,1.1837570648498694,13.820960288945088,19.580437990731795,4.61347033013677,251.17217834743585,46.17903119813775,19.726385531988154,39.103141172267186,3.324252718903528,115,1006.0488903742327,59,1,10,34.0,18.0,17.0,36.714285714285715,35.857142857142854,40.0
2024-10-16,1.0,14.833139417284453,20.70767461568868,2.8318272290094035,225.44342867886016,26.586328800740468,16.84441966601241,30.048884237468965,9.126524288647351,238,1013.7888071964688,40,2,10,59.0,34.0,18.0,38.142857142857146,37.07142857142857,30.0
2024-10-17,1.0,5.0,23.595636069257885,1.1229077699637822,243.60185443994172,12.074137715185273,17.91764127972943,54.92696540544493,10.691508538783104,334,1007.5131584051446,30,3,10,40.0,59.0,34.0,34.57142857142857,36.714285714285715,33.0
2024-10-18,1.0,9.224005475919204,12.294022051670407,2.338858102264294,277.8166709635329,23.71164513465279,16.892927066638336,76.48353164100874,7.311357970528244,147,1005.6153753623405,33,4,10,30.0,40.0,59.0,33.0,36.285714285714285,66.0
2024-10-19,9.818395746084512,17.991324031220024,16.430862895429925,3.4268818124318785,179.46331675479558,23.091845801070225,16.434239871911743,51.72217094864519,4.677010254515036,8,1009.3031429627048,66,5,10,33.0,30.0,40.0,40.0,38.5,10.0
2024-10-20,1.0,7.006000948780812,9.756166584131545,2.3013046229964984,174.7071054766369,26.905599513515128,20.58207739312731,58.093869047952765,2.991775844966437,287,1018.9594966720679,10,6,10,66.0,33.0,30.0,38.857142857142854,36.642857142857146,38.0
2024-10-21,1.0,14.255085301131498,13.222603633858457,2.3680152079561427,287.9224655250869,24.01013604533116,18.935837303497184,51.35037493372706,2.9587822945646063,49,1017.7500791433482,38,0,10,10.0,66.0,33.0,39.42857142857143,35.857142857142854,40.0
2024-10-22,1.6290721189042277,8.776197844964944,15.981217124633536,1.4737333815093976,222.7833004339784,25.92603227071073,15.61821451191192,51.20199621213261,5.819748528410049,337,1014.2150236102719,40,1,10,38.0,10.0,66.0,36.714285714285715,36.714285714285715,15.0
2024-10-23,1.0,9.995870219838507,13.253815997720963,3.6084217686064153,227.8108888910756,24.489158337563204,20.2285778214904,59.076475919132484,5.524535162854169,4,1005.3364972005503,15,2,10,40.0,38.0,10.0,33.142857142857146,35.642857142857146,18.0
2024-10-24,1.0,5.0,16.19713242193958,1.965536822239404,284.2542282255255,25.918979961520414,18.285243635349754,47.954632740438605,9.032230044590275,342,1012.0185967430604,18,3,10,15.0,40.0,38.0,31.428571428571427,33.0,24.0
2024-10-25,1.0,12.434951048623322,11.039768436788094,0.9247584705333802,250.91921872097868,31.37164811818178,19.636279604524717,52.855783338456675,6.204191092060126,125,1014.5085000445087,24,4,10,18.0,15.0,40.0,30.142857142857142,31.571428571428573,69.0
2024-10-26,14.964711537034878,32.22570070632907,9.998619535666787,2.257755808105542,171.60383749194287,38.836365552411486,18.921758333035935,53.756098895442165,2.113742026716338,74,1013.877681147893,69,5,10,24.0,18.0,15.0,30.571428571428573,35.285714285714285,17.0
2024-10-27,1.0,7.855203749834189,13.199722692159526,4.439646951191402,158.211139448661,15.868383482924683,14.381944557875517,46.128123184631754,7.5834922220034775,164,1003.7810320825963,17,6,10,69.0,24.0,18.0,31.571428571428573,35.214285714285715,42.0
2024-10-28,3.394820282558383,14.147158935425203,14.828816125706531,2.2401330842193774,258.95392532790027,30.31574721775218,15.02537205716379,62.40773746678333,2.720918987625938,277,1008.5484107599007,42,0,10,17.0,69.0,24.0,32.142857142857146,35.785714285714285,44.0
2024-10-29,1.0,12.401474402517222,15.424787360219648,6.481762684338812,260.88919739054927,32.64264438147379,18.785757688662454,48.857523588714685,3.698821901778448,323,1012.6796111792564,44,1,10,42.0,17.0,69.0,32.714285714285715,34.714285714285715,74.0
2024-10-30,12.813527933227917,25.145951155295155,16.425775814151933,3.368555354529177,228.11011278330207,24.581896773314238,18.21397348900272,43.3355616605702,5.078927428245407,299,1015.681454547586,74,2,10,44.0,42.0,17.0,41.142857142857146,37.142857142857146,12.0
2024-10-31,1.0,5.0,18.51198488795298,3.2199926635084064,247.19448828899144,10.83511446419694,16.160215566067908,57.28499065267008,12.156132134462007,289,1002.0193608945003,12,3,10,74.0,44.0,42.0,40.285714285714285,35.857142857142854,24.0
2024-11-01,1.0,20.527872163434076,10.0343258634317,2.5492542541384093,243.28968335933868,18.680466835569213,16.41607938336168,42.807280490408786,15.0,76,1012.1893801226007,24,4,11,12.0,74.0,44.0,40.285714285714285,35.214285714285715,41.0
2024-11-02,1.0,8.333636476448637,11.727500508858611,2.627037790755582,178.5836800498628,27.824000830446277,19.739435099209064,50.412094024086755,6.070017751720832,297,1013.7152438493947,41,5,11,24.0,12.0,74.0,36.285714285714285,33.42857142857143,42.0
2024-11-03,3.218610371880927,14.344115041886944,9.936907807592297,2.3828283928225185,159.33049660891098,28.225943656837035,13.97528243379697,52.92116881665948,4.089414029172822,136,1017.2480599425811,42,6,11,41.0,24.0,12.0,39.857142857142854,35.714285714285715,34.0
2024-11-04,1.0,16.554198675101567,15.499913685935516,2.3369935695243584,275.03894909026315,20.8963825378784,17.236104300005163,62.240903508313195,5.854747228657395,105,1016.4642879211872,34,0,11,42.0,41.0,24.0,38.714285714285715,35.42857142857143,48.0
2024-11-05,1.5557678816755427,29.978927760365735,18.179850509287128,3.544629287005145,268.3164756319521,15.292904581682452,14.834355107613726,57.32980477499266,6.985438114531709,94,1015.912856594044,48,1,11,34.0,42.0,41.0,39.285714285714285,36.0,24.0
2024-11-06,1.5101446651676702,6.042784748307176,11.417440045764467,1.7024772310248313,242.73648882534368,23.134386869505576,14.6353613135797,52.43204975575871,3.8177688725984202,134,1009.0002974664903,24,2,11,48.0,34.0,42.0,32.142857142857146,36.642857142857146,32.0
2024-11-07,1.0,13.749136068632549,11.962066675670732,1.5873295653915096,245.67162576723257,17.63155347402532,18.43360348487467,58.96086124956554,10.99681491794962,67,1003.4599893143835,32,3,11,24.0,48.0,34.0,35.0,37.642857142857146,24.0
2024-11-08,2.6406385679290603,10.42319642542306,9.193710120858581,1.5502287095001919,247.27155699444768,21.107865979032084,17.463830912506335,65.17016003391997,5.028065811257493,146,1011.034736214693,24,4,11,32.0,24.0,48.0,35.0,37.642857142857146,40.0
2024-11-09,4.891851296842962,14.643825422380889,9.346766222296068,7.559667999662519,164.10368025790893,25.15253116626273,17.27990499784339,56.938150564596924,5.748112525840042,158,1018.0081591260428,40,5,11,24.0,32.0,24.0,34.857142857142854,35.57142857142857,10.0
2024-11-10,1.0,7.89893989496605,13.293907923195512,3.5437002543963687,168.79198814470948,17.066213423344927,18.609135939843654,50.79895822851198,6.252379592124999,162,1019.9672726376222,10,6,11,40.0,24.0,32.0,30.285714285714285,35.07142857142857,34.0
2024-11-11,7.274285496492342,15.283153405735588,14.638238434579591,3.1652945018978356,244.5945926465078,17.788224540722616,14.610607139491771,39.57633410675251,5.533349372347626,340,1016.552745511489,34,0,11,10.0,40.0,24.0,30.285714285714285,34.5,22.0
2024-11-12,1.0,11.293543191076694,10.979625313035642,1.6019836856468723,282.25736741414255,26.28851023560068,16.44996628978313,41.12388022435471,6.817346025073466,188,1015.1467041140087,22,1,11,34.0,10.0,40.0,26.571428571428573,32.92857142857143,56.0
2024-11-13,12.485364387106955,21.355533145419255,13.542963766274859,3.7123724637401034,268.93236616660874,28.74673602978204,13.331477051176387,50.282014430865125,3.291598808365696,338,1014.8981982419298,56,2,11,22.0,34.0,10.0,31.142857142857142,31.642857142857142,35.0
2024-11-14,4.9094119757765196,22.09815579622413,10.536414889528132,2.5643738269500607,268.6930941467325,25.031235759448638,15.094646534540592,46.35755471113688,3.3900650941663364,94,1010.2194062661961,35,3,11,56.0,22.0,34.0,31.571428571428573,33.285714285714285,30.0
2024-11-15,3.628130991212179,15.717211166985141,11.624441694806514,3.0255245171951284,257.3985122600878,21.90757721909064,13.59333020464772,51.333621867821684,2.5855102661618465,180,1012.3496985322319,30,4,11,35.0,56.0,22.0,32.42857142857143,33.714285714285715,12.0
2024-11-16,1.0,13.6121748645072,11.316519711553797,1.6681076530774475,159.35742187496268,17.79879184561449,14.138141895344877,53.49742830129863,5.583135942020909,287,1021.3453476291317,12,5,11,30.0,35.0,56.0,28.428571428571427,31.642857142857142,39.0
2024-11-17,4.485202594598394,14.396860832166475,8.03486601475734,2.945075427143328,174.4191245359167,20.608158446017118,15.497842930352396,57.54800607839111,6.615849779038818,321,1008.2872099710406,39,6,11,12.0,30.0,35.0,32.57142857142857,31.428571428571427,29.0
2024-11-18,1.0,9.663980328941259,18.337902915609906,2.1991770691224186,269.4097691922676,23.670860874371023,11.124790817933947,53.73261681044212,5.634376158801729,186,1021.0738939535493,29,0,11,39.0,12.0,30.0,31.857142857142858,31.071428571428573,14.0
2024-11-19,1.0,12.937819525836641,14.786639127508991,1.8537199824969104,224.83470741265424,24.89267474178511,19.72559825496553,55.00221731077925,10.352688212605958,137,1011.3898592275397,14,1,11,29.0,39.0,12.0,30.714285714285715,28.642857142857142,26.0
2024-11-20,4.803673639324364,11.38525729695742,15.256784111833577,3.923770947896178,262.7310641374653,19.05463850974302,10.301309213365563,55.494089541418425,4.469166789026388,129,1019.6271605454754,26,2,11,14.0,29.0,39.0,26.428571428571427,28.785714285714285,26.0
2024-11-21,1.0,9.710047827933321,14.164881097176318,1.2600433129566635,296.45218450525533,12.480507618115402,9.549700066866643,35.47048430302796,6.26119353696933,193,1005.9659249525123,26,3,11,26.0,14.0,29.0,25.142857142857142,28.357142857142858,78.0
2024-11-22,18.602144093165975,33.60514857035669,17.31854351563117,3.6052392408577805,271.2363329197946,30.677742199641102,16.54152035163043,42.33588588599724,2.5964615139966054,315,1015.9295210058233,78,4,11,26.0,26.0,14.0,32.0,32.214285714285715,21.0
2024-11-23,2.1334154479969314,8.747279119040325,12.14463576433172,3.8276194896281797,194.7964078978678,22.59808572527115,15.319151980817033,50.899548452375335,3.693040670835486,272,1009.3161493202618,21,5,11,78.0,26.0,26.0,33.285714285714285,30.857142857142858,21.0
2024-11-24,1.6775553448348637,5.0,11.203614139015558,1.7509844317892933,178.05674250619023,19.646740339450012,14.69559031439685,40.555257414390496,6.34564581184097,351,1005.9236640403791,21,6,11,21.0,78.0,26.0,30.714285714285715,31.642857142857142,42.0
2024-11-25,1.0,18.196632947399998,16.694367317722943,1.8036921696858836,269.3586389752998,28.019841580041806,14.589460986927964,58.70455680649806,6.852071774457168,143,1014.0926702120547,42,0,11,21.0,21.0,78.0,32.57142857142857,32.214285714285715,51.0
2024-11-26,13.243297976062973,26.43225319832561,14.363730990238723,2.431448473426104,235.6429357129193,28.372790115810034,12.551039572973298,69.03198853695032,3.8690791235982966,15,1018.0473589429798,51,1,11,42.0,21.0,21.0,37.857142857142854,34.285714285714285,60.0
2024-11-27,7.662880306994661,27.311200736309743,16.626609020727145,3.129953365472834,265.91727624682454,22.12900013793437,9.781568610222422,67.29683421186195,4.324084207667216,301,1008.7752928070325,60,2,11,51.0,42.0,21.0,42.714285714285715,34.57142857142857,46.0
2024-11-28,8.223224801652357,27.678798809449997,13.98636667357858,2.5182708719776836,263.0877626812153,20.563979615342348,12.58852754667575,51.57130751736005,2.0981649442897594,244,1005.504920197708,46,3,11,60.0,51.0,42.0,45.57142857142857,35.357142857142854,35.0
2024-11-29,4.585009792435049,10.447516156070105,15.006694866487205,3.376302683318971,255.79822348075325,23.609243420274954,10.21967445179326,69.79742414260289,3.748985985675302,106,1012.5407761783252,35,4,11,46.0,60.0,51.0,39.42857142857143,35.714285714285715,27.0
2024-11-30,1.9604619261117708,7.498636710803428,9.923248126330774,6.563275722521816,193.42410387605898,26.87591721998208,15.06886064946611,53.952244247288064,6.994971835685627,87,1012.5628233561141,27,5,11,35.0,46.0,60.0,40.285714285714285,36.785714285714285,29.0
